"","Primary","Secondary","IM_101_Cut","BL1_Corr","BL2_Corr","M_Corr","LAR_Corr","MSL_Corr","IM_101_Corr","BL1_Cut","BL2_Cut","M_Cut","LAR_Cut","MSL_Cut"
"ACH.000546","BL2","ND","1","0.090824000609484","0.296829594801972","-0.378391615241454","0.155864651015988","-0.581262720257725","0.225824708046277","0","1","0","0","0"
"ACH.001709","LAR","ND","0","-0.0571282419651506","-0.228567386075467","-0.118838497621924","0.27619420772521","0.180418149563022","-0.0301368073921703","0","0","0","1","0"
"ACH.002018","LAR","ND","0","-0.163200226379774","-0.114963920723545","-0.175498742939237","0.464524765729585","-0.103884372177055","-0.0202762268586541","0","0","0","1","0"
"ACH.000153","BL2","ND","0","-0.121842383082465","0.485334291093915","-0.0875806750035372","0.0257833502029799","-0.335705967501442","-0.00397252968513621","0","1","0","0","0"
"ACH.000526","ND","ND","0","0.138211382113821","-0.16322199366572","-0.0123094002024358","0.033010089137036","0.103383724600298","0.0363622511727125","0","0","0","0","0"
"ACH.000116","ND","ND","0","0.0493790881683917","0.0701886135327217","-0.151576495684636","0.0122658656305439","-0.155189865151664","0.103166051740839","0","0","0","0","0"
"ACH.000815","ND","ND","0","-0.176587107236534","0.166160577268423","0.115333964584626","-0.0106986210424353","-0.106866490351651","-0.258170894961962","0","0","0","0","0"
"ACH.001270","ND","ND","0","0.100924021288406","0.156735342453826","-0.0323570705586574","-0.180635822422481","-0.0671847280721803","0.129548002307332","0","0","0","0","0"
"ACH.000324","MSL","ND","0","-0.118250780901383","0.00338481296459551","0.120188069350573","0.0293967196700079","0.395217727277674","-0.0353827233051447","0","0","0","0","1"
"ACH.001561","ND","ND","0","0.0869711909970505","-0.28329034294359","0.0032977438208117","-0.0209510127229786","0.0178818254045994","0.0788302260532645","0","0","0","0","0"
"ACH.000842","ND","ND","1","0.190605239385727","0.0801362632100217","-0.17408386935275","-0.233748000130604","-0.147527780498689","0.218010252391681","0","0","0","0","0"
"ACH.000898","ND","ND","0","-0.02395489818352","0.168446142292748","-0.149552138091662","-0.018991956987843","0.126544116846791","0.158302587041935","0","0","0","0","0"
"ACH.000517","BL2","ND","0","-0.0217781695889248","0.243804486237633","-0.191323559821944","-0.0632013147440711","0.0414993306559572","0.149486836233824","0","1","0","0","0"
"ACH.001415","BL2","ND","0","-0.0601756619975838","0.325518877678737","0.121211131790033","-0.219316289548438","-0.0799403576365081","-0.0649426976197473","0","1","0","0","0"
"ACH.000681","ND","ND","0","0.015813933239734","-0.113200770561923","-0.0399538533537946","0.182616645443563","-0.0451127001229852","-0.0106115518986515","0","0","0","0","0"
"ACH.001310","M","ND","0","0.105168642047866","-0.347482069198202","0.445151881237688","-0.224583972747358","0.148724981225716","-0.28775263656251","0","0","1","0","0"
"ACH.000070","ND","ND","0","0.154340940999771","-0.0619388121592059","-0.17236425376302","0.0387131180548753","-0.105016271046245","0.159086209335989","0","0","0","0","0"
"ACH.000484","ND","ND","0","0.0590872977002862","-0.226521261196548","-0.0278077077959535","0.0346644028689283","-0.0572153111089344","0.069143783807316","0","0","0","0","0"
"ACH.000108","MSL","ND","0","-0.125085708688412","0.0635931258910983","0.141215267574363","0.0378641939029832","0.352749752397122","-0.0446120525462283","0","0","0","0","1"
"ACH.000808","ND","ND","0","0.136905344957064","-0.291061264026295","0.171558864183019","-0.070928701254884","0.0330971582808198","-0.135251031225172","0","0","0","0","0"
"ACH.000656","ND","ND","0","0.159129743907881","-0.134206201499766","0.0630271764565035","-0.240299953200335","0.18827613978951","0.00580098170459616","0","0","0","0","0"
"ACH.000166","ND","ND","0","0.0457221841294718","-0.0254133063418988","-0.0982248778311076","0.0789390624829943","-0.145546957477607","0.0272852929332506","0","0","0","0","0"
"ACH.000997","ND","ND","0","-0.0671629607862344","0.0984425506905672","0.143087254165714","-0.0111557340473003","0.193347917414917","-0.00284063081594671","0","0","0","0","0"
"ACH.000866","ND","ND","0","-0.0798750557786702","0.0290049085229808","-0.194545118141944","0.189081529369511","0.0521870680554195","0.12961330416517","0","0","0","0","0"
"ACH.000819","ND","ND","0","0.143653203600309","-0.377651527519291","0.017163504968383","-0.00715055343324518","0.0158574678116259","0.066422873064072","0","0","0","0","0"
"ACH.000226","ND","ND","0","0.139909230417605","0.0571064746792046","-0.0233018796051414","-0.0906498623219164","0.0952209923705663","0.116792372743005","0","0","0","0","0"
"ACH.000087","ND","ND","0","0.0557786702365016","-0.247918503281418","0.126108771127872","0.0184260075532482","0.141781217008957","-0.0836843308192118","0","0","0","0","0"
"ACH.000340","ND","ND","0","-0.0110033630456787","-0.314809372993328","0.0644638173289363","0.0233454141770333","0.190779377673295","0.00930551474189441","0","0","0","0","0"
"ACH.002005","ND","ND","0","-0.0742373287186687","-0.172690763052209","0.0594791088473134","0.192128949401944","-0.000576833077567724","-0.100510442855433","0","0","0","0","0"
"ACH.000758","ND","ND","0","-0.115856379447329","0.156234694877069","0.154145035426258","-0.00377662411162264","0.187644888497078","-0.126130538413818","0","0","0","0","0"
"ACH.000196","ND","ND","0","0.0676636083629913","-0.406166672108488","0.0224311881673034","-0.0200803212851406","0.0788302260532645","0.0238460617537902","0","0","0","0","0"
"ACH.000258","ND","ND","0","0.121189364504087","0.126914160707872","-0.179220948835994","-0.0580424679748806","-0.283899826950077","0.166835363132748","0","0","0","0","0"
"ACH.000163","MSL","ND","0","-0.0805280743570488","-0.19408800513708","0.190539937527889","-0.0689043436619105","0.372840957325236","-0.132769560627333","0","0","0","0","1"
"ACH.000076","BL2","ND","0","0.00192640480621674","0.461869156844179","-0.237970853604118","-0.12079755335706","-0.333180962331712","0.139843928559768","0","1","0","0","0"
"ACH.000509","MSL","M","0","-0.125172777832196","0.0499015030310946","0.237774948030605","0.06100281886353","0.265245262894396","-0.265375866610072","0","0","1","0","1"
"ACH.001193","ND","ND","0","0.151881237687879","-0.137971941968416","0.0847509278305634","-0.149682741807338","-0.068251325083532","0.0131583243543279","0","0","0","0","0"
"ACH.000571","ND","ND","0","0.0995091477019188","-0.220665861277087","-0.0784601821921834","0.148028428075445","-0.173191410628966","0.0265452052110883","0","0","0","0","0"
"ACH.000391","ND","ND","0","-0.0817035077981302","-0.0145296633689228","-0.164919841969504","0.183987984458158","0.102099454729487","0.0983554815467833","0","0","0","0","0"
"ACH.000293","M","ND","0","0.13773250182301","-0.467572185762018","0.264396338742504","-0.0984207834046212","0.0912158117565112","-0.15612585844734","0","0","1","0","0"
"ACH.000532","ND","ND","0","0.106931792209488","-0.377107345370642","-0.117075347460302","0.168141400289505","-0.0454827439840664","0.145372819190039","0","0","0","0","0"
"ACH.000584","BL2","ND","1","-0.000946876938648905","0.422600972997682","-0.27242846725656","-0.102861309737595","-0.340081191976578","0.232441962973847","0","1","0","0","0"
"ACH.001690","ND","ND","0","-0.0712987451159652","0.180526985992751","-0.0902145166029974","-0.006780509572164","0.0174682469716263","0.0995526822738107","0","0","0","0","0"
"ACH.000586","ND","ND","0","0.0911722771846192","-0.333355100619279","-0.0210816164386543","0.0900403783154297","0.0465711082813639","0.047441799719202","0","0","0","0","0"
"ACH.000944","ND","ND","0","0.109326193663543","-0.0880595552943481","0.0399103187819027","0.0360139745975773","-0.216247102230058","-0.0723653421273169","0","0","0","0","0"
"ACH.000561","M","ND","0","0.122865445521925","-0.416353761931194","0.309563457080354","-0.0191878625613565","0.0553868590894744","-0.207387816850056","0","0","1","0","0"
"ACH.001648","BL1","ND","0","0.256494813944123","-0.362806238504152","0.070471588250019","-0.148420239222473","-0.0318346556959546","0.0496402955997431","1","0","0","0","0"
"ACH.000394","M","ND","0","-0.0186654476986537","-0.120405742210033","0.463501703290125","-0.190039289951132","0.0780248364732643","-0.369750002720911","0","0","1","0","0"
"ACH.000954","LAR","ND","0","-0.16128470521653","-0.20666949641384","-0.109304426377597","0.438817601027416","-0.00323244196297385","-0.0738237502856956","0","0","0","1","0"
"ACH.000204","BL2","ND","1","0.162264233084098","0.218489132682491","-0.186186480338699","-0.169055626299235","-0.197657840032216","0.261348918710071","0","1","0","0","0"
"ACH.000160","ND","ND","0","-0.0478336108662291","0.0817035077981302","-0.0850992044056987","0.00231821595324387","0.113984392855977","0.0805280743570488","0","0","0","0","0"
"ACH.000989","BL2","ND","0","-0.200095776058162","0.380807783981454","-0.121972986798141","0.0215387294435193","-0.0198191138537891","0.00671520771432614","0","1","0","0","0"
"ACH.001347","BL2","ND","1","-0.0557351356646097","0.346306635757121","-0.402117956922541","0.130135719027873","-0.358866359747935","0.235337012004658","0","1","0","0","0"
"ACH.000691","ND","ND","0","0.141084663858687","-0.226847770485737","-0.0208857108651408","-0.0674459355035318","0.154819821290582","0.0780901383311022","0","0","0","0","0"
"ACH.000268","ND","ND","0","-0.108716709657056","-0.207910231712759","0.094459137362458","0.130919341321927","0.16402738324572","-0.0868405872813748","0","0","0","0","0"
"ACH.000119","ND","ND","0","0.093087798347863","-0.153883827994906","-0.0835319598175902","0.0840761419662389","0.06100281886353","-0.0141813867937876","0","0","0","0","0"
"ACH.000379","BL2","ND","1","-0.0267846453564937","0.497850480512837","-0.256494813944123","-0.100880486716514","-0.249311609581959","0.196438872019242","0","1","0","0","0"
"ACH.001341","BL2","ND","0","0.140627550853822","0.251227130745203","-0.109696237524624","-0.269337512652235","-0.234139811277631","0.140409877994362","0","1","0","0","0"
"ACH.000714","BL2","ND","0","0.00708525157540732","0.328261555707927","-0.0978548339700265","-0.190191660952754","-0.0132671607840576","0.184749839466266","0","1","0","0","0"
"ACH.000937","MSL","LAR","0","-0.229155102796008","0.0884731337273212","0.0468105484267694","0.205907641405731","0.324844091814412","-0.122996049237601","0","0","0","1","1"
"ACH.000763","ND","ND","0","0.124911570400845","-0.335140018066847","0.00497382483864999","0.121058760788411","0.031181637117576","-0.0453303729824447","0","0","0","0","0"
"ACH.001673","MSL","ND","0","0.0637672641786659","-0.407385640121461","0.174453913213831","-0.0494443900262296","0.209477476300867","-0.12423678453652","0","0","0","0","1"
"ACH.000326","ND","ND","0","0.0748250454392094","-0.113788487282463","-0.0734754737105604","0.177436031388426","0.0541243565046092","0.0490308115932565","0","0","0","0","0"
"ACH.000300","ND","ND","0","0.0920865031943492","-0.161045265071125","-0.0607633787181245","0.0561051795256908","-0.0056921452748664","0.104189114180298","0","0","0","0","0"
"ACH.000901","BL2","ND","0","-0.248941565720878","0.263917458451693","-0.0715381852613707","0.128263732436521","-0.0684907652289374","-0.115704008445707","0","1","0","0","0"
"ACH.000816","M","ND","0","0.187666655783024","-0.316311315723599","0.245632938257093","-0.0972888845354317","-0.0115910797662194","-0.171994209901938","0","0","1","0","0"
"ACH.000641","ND","ND","0","0.111372318542463","-0.386075467180375","0.102708938735974","0.133139604488414","-0.0340113842905497","-0.101228763291649","0","0","0","0","0"
"ACH.000511","BL2","ND","0","-0.0911069753267814","0.195568180581404","-0.0145296633689228","0.0367105277478478","-0.0382777723359563","-0.0778724654716427","0","1","0","0","0"
"ACH.000583","ND","ND","0","0.0301803419640622","0.0831836832424549","0.0179906618343292","-0.0254350736278447","0.0884078318694834","0.00432080626027144","0","0","0","0","0"
"ACH.000836","LAR","ND","0","-0.171798304328425","-0.194240376138701","-0.193805030419782","0.479957771465265","-0.0513163766175814","-0.0716252544051545","0","0","0","1","0"
"ACH.000975","M","ND","0","-0.064180842611639","0.0943938355046201","0.212829638336544","-0.179046810548427","0.124846268543007","-0.19467572185762","0","0","1","0","0"
"ACH.000109","MSL","ND","0","-0.220622326705195","0.0536890107856902","0.0377553574732534","0.0887561084446186","0.233813301988442","0.0300497382483865","0","0","0","0","1"
"ACH.000467","MSL","ND","0","-0.0685996016586672","-0.237905551746281","0.0696444313840729","0.0470499885721749","0.244566341245742","0.00617102556567734","0","0","0","0","1"
"ACH.000712","M","MSL","0","-0.0810722565056976","-0.0634625221754226","0.249028634864662","-0.0346426355829823","0.211392997464111","-0.137210086960307","0","0","1","0","1"
"ACH.000671","BL2","ND","0","0.0130059533527062","0.494454783905269","-0.284683449244131","-0.0632230820300171","-0.445043044807958","0.184336261033293","0","1","0","0","0"
"ACH.000523","ND","ND","0","0.0493573208824458","-0.302206114430622","-0.00240528509702768","-0.0342072898640633","0.187231310064105","0.0373853136121723","0","0","0","0","0"
"ACH.000864","ND","ND","0","-0.0941761626451606","0.151380590111122","0.145438121047877","-0.0209727800089246","0.0341419880062254","-0.210935884459246","0","0","0","0","0"
"ACH.000726","ND","ND","0","0.117075347460302","-0.295567092217107","0.0954821998019177","0.00229644866729792","-0.00871779802135371","-0.109478564665165","0","0","0","0","0"
"ACH.000136","ND","ND","1","0.145764630337066","0.103166051740839","-0.232093686398711","-0.13784133825274","-0.0607198441462326","0.294456960633863","0","0","0","0","0"
"ACH.002067","BL2","ND","0","0.10708416321111","0.212829638336544","-0.105974031627866","0.0149650090878419","-0.38448645530632","0.0525135773446088","0","1","0","0","0"
"ACH.000440","MSL","ND","0","-0.147070667493824","0.108847313372732","0.0588913921267727","0.0266322743548721","0.293891011199269","0.0317258192662248","0","0","0","0","1"
"ACH.001461","LAR","ND","0","-0.229220404653846","0.0871235619986722","-0.165659929691666","0.442147995777147","-0.0114387087645977","-0.112308311838138","0","0","0","1","0"
"ACH.000890","BL1","ND","0","0.196460639305188","-0.378130407810102","0.180526985992751","-0.0826177338078602","-0.0856433865543475","-0.15133705553923","1","0","0","0","0"
"ACH.001692","ND","ND","0","0.0211033837246003","0.0917599939051599","-0.0373417790402804","-0.153666155135447","0.0056486107029745","0.192912571695998","0","0","0","0","0"
"ACH.000027","BL2","ND","0","0.000402694790000109","0.504816012015542","-0.106126402629488","-0.10170764358246","-0.247113113701418","0.029374952384062","0","1","0","0","0"
"ACH.000562","BL2","ND","0","-0.130571064746792","0.39008064779443","-0.00730292443486684","-0.0716252544051545","-0.211349462892219","-0.0649426976197473","0","1","0","0","0"
"ACH.000748","ND","ND","0","0.0223876535954115","0.0773935851808317","0.149029723228959","-0.0367322950337937","0.0620694158748816","-0.0949380176532689","0","0","0","0","0"
"ACH.001669","ND","ND","0","0.002710027100271","-0.392257376389025","0.0639631697521795","0.074999183726777","-0.00908784188243489","-0.114223833001382","0","0","0","0","0"
"ACH.000834","ND","ND","0","0.109870375812192","0.185511694474374","-0.0138548775045983","-0.146504718059229","0.151293520967338","0.177000685669507","0","0","0","0","0"
"ACH.000565","BL2","ND","0","-0.262045471860341","0.435900784710658","-0.124258551822466","0.120101000206789","-0.0460051588467692","0.00127338622783818","0","1","0","0","0"
"ACH.000449","ND","ND","0","0.0485954658743375","0.192542527834917","-0.0832707523862387","-0.110697532678138","-0.0541461237905552","0.171406493181398","0","0","0","0","0"
"ACH.000399","ND","ND","0","0.0119175890554086","-0.292236697467376","0.138341985829497","0.137906640110578","0.132747793341387","-0.102055920157595","0","0","0","0","0"
"ACH.002080","LAR","ND","0","0.0269152490721694","-0.387642711768483","-0.135838747945712","0.253817437772771","-0.0245643821900066","0.0755869004473177","0","0","0","1","0"
"ACH.000770","ND","ND","0","-0.0168152283932478","-0.0550385825143392","-0.191976578400322","0.169273299158694","0.0600668255678541","0.121515873793276","0","0","0","0","0"
"ACH.000710","BL2","ND","0","-0.222646684298168","0.208955061438165","0.0550821170862311","0.121581175651114","-0.104580925327326","-0.205211088255461","0","1","0","0","0"
"ACH.000507","ND","ND","0","0.136883577671118","-0.435791948280929","0.180091640273832","0.0663358039202882","-0.0302238765359541","-0.167357777995451","0","0","0","0","0"
"ACH.000066","ND","ND","0","0.010393879039192","-0.282985600940347","0.0160098388132476","0.169752179449505","0.0694920603824512","-0.0699056388154243","0","0","0","0","0"
"ACH.000022","ND","ND","0","-0.0798968230646162","0.10719299964084","-0.0869058891392127","0.0932619366354306","-0.0328141835635224","0.0766752647446153","0","0","0","0","0"
"ACH.001668","ND","ND","0","0.18289962016086","-0.341909643996038","-0.0385389797673077","-0.0311163352597381","-0.0486390004462294","0.146744158204634","0","0","0","0","0"
"ACH.000334","LAR","ND","0","-0.0960263819505665","-0.00954495488729988","-0.203208497948433","0.322841501507385","0.00871779802135371","0.113070166846247","0","0","0","1","0"
"ACH.000374","ND","ND","0","-0.07186469455056","-0.249594584299257","0.122800143664087","0.133596717493279","0.0888214103024565","-0.102251825731109","0","0","0","0","0"
"ACH.000519","MSL","ND","1","-0.00758589915216421","-0.0812681620792112","-0.197135425169513","0.057411216682448","0.398134543594432","0.231157693103035","0","0","0","0","1"
"ACH.000908","ND","ND","1","0.162329534941936","-0.0187742841283835","0.00379839139756859","-0.221014137852222","0.135055125651658","0.197178959741405","0","0","0","0","0"
"ACH.002003","MSL","ND","0","-0.127806619431656","-0.00543093784351498","0.0367758296056856","0.0661398983467746","0.384943568311185","0.00719408800513708","0","0","0","0","1"
"ACH.000574","ND","ND","0","-0.0408027775056867","0.126261142129494","-0.101141694147865","0.0595008761332593","-0.095329828800296","0.0906933968938083","0","0","0","0","0"
"ACH.000148","M","MSL","0","-0.11703181288841","-0.252184891326825","0.290081736158727","0.082683035665698","0.220883534136546","-0.249768722586824","0","0","1","0","1"
"ACH.002461","ND","ND","0","-0.0993785439862431","-0.102796007879758","0.0353827233051447","0.178045515394913","0.0125706076337872","-0.102491265876514","0","0","0","0","0"
"ACH.000646","M","ND","0","0.193456753844647","-0.279132791327913","0.199420990193838","-0.0773935851808317","-0.0852298081213744","-0.136861810385172","0","0","1","0","0"
"ACH.000314","LAR","ND","0","-0.128176663292737","-0.213286751341409","-0.231593038821955","0.481350877765806","0.0837496326770497","0.0486172331602834","0","0","0","1","0"
"ACH.000040","M","BL1","0","0.209281570727354","-0.418944068958762","0.370446555871181","-0.182812551017076","-0.000119720072702735","-0.222233105865195","1","0","1","0","0"
"ACH.001057","M","ND","0","0.153883827994906","-0.372340309748479","0.276956062733318","-0.141019362000849","-0.0118740544835167","-0.142891348592201","0","0","1","0","0"
"ACH.000430","MSL","ND","0","-0.0992479402705674","-0.0290484430948727","0.12047104406787","0.0965270295273234","0.217661975816545","-0.125238079690034","0","0","0","0","1"
"ACH.001041","BL2","ND","1","0.000685669507297483","0.348918710070635","-0.426954430186872","0.0108945266159489","-0.350616558374419","0.307343193913867","0","1","0","0","0"
"ACH.001977","ND","ND","0","0.098943198267324","0.136317628236523","-0.136840043099226","0.0143337577954093","-0.162220698512206","0.100684581143","0","0","0","0","0"
"ACH.000370","MSL","M","0","-0.0829442430970495","-0.0115257779083815","0.292584974042512","-0.157997845038691","0.417050315081464","-0.168881488011667","0","0","1","0","1"
"ACH.001630","ND","ND","0","0.160631686638152","-0.291278936885754","0.102251825731109","-0.0642679117554228","0.0468105484267694","0.00747706272243445","0","0","0","0","0"
"ACH.000437","ND","ND","0","-0.056496990672718","0.12595640012625","-0.102447731304622","0.0361010437413611","0.0268717145002775","0.106126402629488","0","0","0","0","0"
"ACH.000498","LAR","MSL","0","-0.174170938496534","0.121777081224628","-0.0680336522240724","0.230940020243576","0.213613260630598","0.0618735103013681","0","0","0","1","1"
"ACH.001392","M","ND","0","0.190082824523024","-0.347634440199824","0.244109228240877","-0.117314787605707","0.00769473558189397","-0.167314243423559","0","0","1","0","0"
"ACH.000503","M","MSL","0","-0.0332277619964955","-0.259585768548449","0.453510519040933","-0.108303131224083","0.380045928973346","-0.442888083499309","0","0","1","0","1"
"ACH.000328","ND","ND","0","0.0544944003656904","-0.326411336402521","0.0609157497197462","0.151358822825176","-0.00928374745594846","-0.0845550222570499","0","0","0","0","0"
"ACH.000403","BL2","ND","0","-0.0432842481035252","0.308583929212786","-0.0385389797673077","0.0835101925316442","-0.177871377107345","-0.0683166269413698","0","1","0","0","0"
"ACH.000400","ND","ND","0","0.103274888170568","-0.290299409018187","0.122343030659222","-0.119622119915978","0.143957945603552","-0.0105897846127056","0","0","0","0","0"
"ACH.000224","M","ND","0","-0.0335325039997388","-0.103035448025163","0.218554434540329","-0.0369935024651451","0.142891348592201","-0.191388861679781","0","0","1","0","0"
"ACH.000318","LAR","ND","0","-0.125912865554358","-0.134837452792199","-0.0816164386543464","0.326890216693332","0.146330579771661","0.0449167945494716","0","0","0","1","0"
"ACH.001430","M","ND","0","0.0709069339689381","-0.321230722347384","0.23376976741655","-0.0844679531132661","-0.0173594105418966","-0.219533962407897","0","0","1","0","0"
"ACH.000928","ND","ND","0","0.0165757882478423","-0.171319424037614","0.0254350736278447","0.0977024629684048","0.106888257637596","0.0118087526256789","0","0","0","0","0"
"ACH.000893","BL2","MSL","0","-0.193021408125728","0.277043131877102","0.00253588881270339","0.0746509071516418","0.265179961036558","-0.0620694158748816","0","1","0","0","1"
"ACH.000889","BL1","ND","1","0.430415428652279","-0.533984175183117","-0.0818776460856978","-0.145329284618147","-0.0589566939846105","0.20462337153492","1","0","0","0","0"
"ACH.000799","BL2","ND","1","0.0788955279111024","0.227609625493845","-0.167597218140856","-0.149095025086797","-0.288993371861429","0.2490939367225","0","1","0","0","0"
"ACH.001623","BL1","ND","0","0.206168848837083","0.0875806750035372","0.165246351258693","-0.295371186643593","-0.271296568387371","-0.0525135773446088","1","0","0","0","0"
"ACH.000736","BL2","ND","0","-0.203099661518704","0.496631512499864","-0.0803757033554271","0.12229949608733","-0.223691514023574","-0.176325899805183","0","1","0","0","0"
"ACH.000876","BL2","ND","0","-0.103819070319217","0.236795420163037","-0.167227174279775","0.185772901905726","0.0968970733884046","0.157344826460313","0","1","0","0","0"
"ACH.001232","ND","ND","0","-0.00436434083216334","0.121124062646249","-0.0322264668429817","-0.111916500691111","0.180352847705184","0.105059805618137","0","0","0","0","0"
"ACH.001618","BL2","ND","0","-0.111568224115976","0.417833937375518","0.0339243151467659","-0.0233018796051414","-0.224344532601953","-0.107062395925164","0","1","0","0","0"
"ACH.000235","LAR","MSL","0","-0.31850981160414","0.086775285423537","-0.00780357201162373","0.333659842622523","0.241127110066281","-0.106561748348407","0","0","0","1","1"
"ACH.000381","MSL","ND","0","-0.227435487206278","0.156299996734907","0.148376704650581","0.0677506775067751","0.251401269032771","-0.0785037167640753","0","0","0","0","1"
"ACH.001993","ND","ND","1","0.11052339439057","0.0718864618365059","-0.25253316790196","-0.0753909948738042","-0.154036198996528","0.304056333736028","0","0","0","0","0"
"ACH.001301","M","ND","0","0.104189114180298","-0.323320381798195","0.305863018469542","-0.0884513664413753","0.0098496968905432","-0.24726548470304","0","0","1","0","0"
"ACH.000854","BL2","ND","0","-0.067315331787856","0.260282321698719","-0.183313198593833","0.0244990803321688","-0.166487086557613","0.0750644855846149","0","1","0","0","0"
"ACH.000187","M","MSL","0","0.101076392290027","-0.410215387294435","0.353119796258204","-0.0954386652300258","0.259585768548449","-0.306211295044677","0","0","1","0","1"
